"","company","gi_page","name","value"
"4735","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","74","4","No GRI code found"
"4736","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","74","5","No GRI code found"
"4737","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","74","6","No GRI code found"
"4738","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","403-6","39"
"4739","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","403-9","c(""39"", ""40"")"
"4740","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","403-10","c(""39"", ""40"")"
"4741","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","","No GRI code found"
"4742","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","406-1 Casos de discriminación y acciones correctivas emprendidas","37"
"4743","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","","No GRI code found"
"4744","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","","No GRI code found"
"4745","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","","No GRI code found"
"4746","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","75","","No GRI code found"
"4747","reports/gd_energy_services_g/2019/informe_anual_de_responsabilidad_social_corporativa_2018.pdf","76","1","No GRI code found"
"4748","reports/gds_global/2019/annual_report_2018.pdf","nothing found","No pages/tables found","None"
"4749","reports/gds_global/2019/annual_report_2018.pdf","nothing found","No pages/tables found","None"
"4750","reports/gds_global/2019/annual_report_2018.pdf","29","1","No tables to process"
"4751","reports/gds_global/2019/annual_report_2018.pdf","30","1","No tables to process"
"4752","reports/gds_global/2019/annual_report_2018.pdf","31","1","No tables to process"
"4753","reports/gea/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"4754","reports/gea/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"4755","reports/gea/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"4756","reports/gea/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"4757","reports/gea/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"4758","reports/gedi_spa/2019/sustainability_report_2018.pdf","71","1","No GRI code found"
"4759","reports/gedi_spa/2019/sustainability_report_2018.pdf","71","2","No GRI code found"
"4760","reports/gedi_spa/2019/sustainability_report_2018.pdf","71","3","No GRI code found"
"4761","reports/gedi_spa/2019/sustainability_report_2018.pdf","71","4","No GRI code found"
"4762","reports/gedi_spa/2019/sustainability_report_2018.pdf","72","1","No GRI code found"
"4763","reports/gedi_spa/2019/sustainability_report_2018.pdf","72","2","No GRI code found"
"4764","reports/gedi_spa/2019/sustainability_report_2018.pdf","72","3","No GRI code found"
"4765","reports/gedi_spa/2019/sustainability_report_2018.pdf","72","4","No GRI code found"
"4766","reports/gedi_spa/2019/sustainability_report_2018.pdf","73","1","No GRI code found"
"4767","reports/gedi_spa/2019/sustainability_report_2018.pdf","74","1","No GRI code found"
"4768","reports/gedi_spa/2019/sustainability_report_2018.pdf","75","1","No GRI code found"
"4769","reports/gedi_spa/2019/sustainability_report_2018.pdf","75","2","No GRI code found"
"4770","reports/gek_terna/2017/corporate_responsibility_report_2016.pdf","nothing found","No pages/tables found","None"
"4771","reports/gek_terna/2017/corporate_responsibility_report_2016.pdf","nothing found","No pages/tables found","None"
"4772","reports/gek_terna/2018/corporate_responsibility_report_2017.pdf","nothing found","No pages/tables found","None"
"4773","reports/gek_terna/2018/corporate_responsibility_report_2017.pdf","nothing found","No pages/tables found","None"
"4774","reports/gemeente_schiedam/2018/duurzaamheidsverslag_2017.pdf","48","1","No tables to process"
"4775","reports/gemeente_schiedam/2018/duurzaamheidsverslag_2017.pdf","nothing found","No pages/tables found","None"
"4776","reports/gemeente_schiedam/2018/duurzaamheidsverslag_2017.pdf","nothing found","No pages/tables found","None"
"4777","reports/gemeente_schiedam/2018/duurzaamheidsverslag_2017.pdf","51","1","No tables to process"
"4778","reports/gemeente_schiedam/2018/duurzaamheidsverslag_2017.pdf","52","1","No tables to process"
"4779","reports/genel_energy/2020/sustainability_report_2019.pdf","42","1","No GRI code found"
"4780","reports/genel_energy/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"4781","reports/genel_energy/2020/sustainability_report_2019.pdf","44","1","No tables to process"
"4782","reports/genel_energy/2020/sustainability_report_2019.pdf","45","1","No tables to process"
"4783","reports/genel_energy/2020/sustainability_report_2019.pdf","46","1","No tables to process"
"4784","reports/general_mills/2019/global_responsibility_2019.pdf","66","North America (GJ)  3,631  3,596  3,444  3,450  3,447  3,412","c(""3"", ""399"")"
"4785","reports/general_mills/2019/global_responsibility_2019.pdf","66","International (GJ)  945  966  1,022  2,587  2,498  2,407","c(""2"", ""382"")"
"4786","reports/general_mills/2019/global_responsibility_2019.pdf","66","North America (GJ)  8,620  8,401  7,852  7,945  8,015  7,952","c(""7"", ""742"")"
"4787","reports/general_mills/2019/global_responsibility_2019.pdf","66","Municipal (cubic meters)  NA 8,300 8,200 8,400 8,700 8,600","c(""11"", ""000"")"
"4788","reports/general_mills/2019/global_responsibility_2019.pdf","67","1","No tables to process"
"4789","reports/general_mills/2019/global_responsibility_2019.pdf","68","1","No GRI code found"
"4790","reports/general_mills/2019/global_responsibility_2019.pdf","69","1","No GRI code found"
"4791","reports/general_mills/2019/global_responsibility_2019.pdf","70","1","No GRI code found"
"4792","reports/general_mills/2018/global_responsibility_2018.pdf","52","Shipping 2,400 0 958,000","c(""960"", ""000"")"
"4793","reports/general_mills/2018/global_responsibility_2018.pdf","53","1","No GRI code found"
"4794","reports/general_mills/2018/global_responsibility_2018.pdf","nothing found","No pages/tables found","None"
"4795","reports/general_mills/2018/global_responsibility_2018.pdf","nothing found","No pages/tables found","None"
"4796","reports/general_mills/2018/global_responsibility_2018.pdf","56","1","No tables to process"
"4797","reports/generando_soluciones/2019/generando_soluciones_industriales_sac2_018.pdf","nothing found","No pages/tables found","None"
"4798","reports/generando_soluciones/2019/generando_soluciones_industriales_sac2_018.pdf","nothing found","No pages/tables found","None"
"4799","reports/genesis_eirl/2019/reporte_de_sostenbilidad_2018.pdf","nothing found","No pages/tables found","None"
"4800","reports/genesis_eirl/2019/reporte_de_sostenbilidad_2018.pdf","nothing found","No pages/tables found","None"
"4801","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","nothing found","No pages/tables found","None"
"4802","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","nothing found","No pages/tables found","None"
"4803","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","nothing found","No pages/tables found","None"
"4804","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","nothing found","No pages/tables found","None"
"4805","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","205","417-1","50"
"4806","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","205","417-3","58"
"4807","reports/genomma_lab_internac/2020/transformando_innovando_creciendo_informe_anual_2019.pdf","205","418-1 a violaciones de la privacidad del cliente","58"
"4808","reports/genpact/2019/delivering_digital_transformation.pdf","97","1","No tables to process"
"4809","reports/genpact/2019/delivering_digital_transformation.pdf","98","1","No GRI code found"
"4810","reports/genpact/2019/delivering_digital_transformation.pdf","99","GRI 401","NULL"
"4811","reports/genpact/2019/delivering_digital_transformation.pdf","99","401-1 ✓","NULL"
"4812","reports/genpact/2019/delivering_digital_transformation.pdf","99","401-2","NULL"
"4813","reports/genpact/2019/delivering_digital_transformation.pdf","99","401-3","NULL"
"4814","reports/genpact/2019/delivering_digital_transformation.pdf","99","GRI 403","NULL"
"4815","reports/genpact/2019/delivering_digital_transformation.pdf","99","403-1","NULL"
"4816","reports/genpact/2019/delivering_digital_transformation.pdf","99","403-2 ✓","NULL"
"4817","reports/genpact/2019/delivering_digital_transformation.pdf","99","GRI 404","NULL"
"4818","reports/genpact/2019/delivering_digital_transformation.pdf","99","404-1 ✓","NULL"
"4819","reports/genpact/2019/delivering_digital_transformation.pdf","99","404-2 ✓","NULL"
"4820","reports/genpact/2019/delivering_digital_transformation.pdf","99","404-3 ✓","NULL"
"4821","reports/genpact/2019/delivering_digital_transformation.pdf","99","GRI 405","NULL"
"4822","reports/genpact/2019/delivering_digital_transformation.pdf","99","405-1 ✓","NULL"
"4823","reports/genpact/2019/delivering_digital_transformation.pdf","99","GRI 406","NULL"
"4824","reports/genpact/2019/delivering_digital_transformation.pdf","99","406-1","NULL"
"4825","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 407-409","NULL"
"4826","reports/genpact/2019/delivering_digital_transformation.pdf","100","407-1","NULL"
"4827","reports/genpact/2019/delivering_digital_transformation.pdf","100","408-1","NULL"
"4828","reports/genpact/2019/delivering_digital_transformation.pdf","100","409-1","NULL"
"4829","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 412","NULL"
"4830","reports/genpact/2019/delivering_digital_transformation.pdf","100","412-2","NULL"
"4831","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 413","NULL"
"4832","reports/genpact/2019/delivering_digital_transformation.pdf","100","413-1 ✓","NULL"
"4833","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 414","NULL"
"4834","reports/genpact/2019/delivering_digital_transformation.pdf","100","414-1","NULL"
"4835","reports/genpact/2019/delivering_digital_transformation.pdf","100","414-2","NULL"
"4836","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 415","NULL"
"4837","reports/genpact/2019/delivering_digital_transformation.pdf","100","415-1","NULL"
"4838","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 418","NULL"
"4839","reports/genpact/2019/delivering_digital_transformation.pdf","100","418-1","NULL"
"4840","reports/genpact/2019/delivering_digital_transformation.pdf","100","GRI 419","NULL"
"4841","reports/genpact/2019/delivering_digital_transformation.pdf","100","419-1","NULL"
"4842","reports/genpact/2019/delivering_digital_transformation.pdf","nothing found","No pages/tables found","None"
"4843","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","41","Oil Mills 99,190 89,874 79,417 64,420 201 253 294","305"
"4844","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","41","","No GRI code found"
"4845","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","41","","No GRI code found"
"4846","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","42","1","No GRI code found"
"4847","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","43","1","No GRI code found"
"4848","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","43","2","No GRI code found"
"4849","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","43","3","No GRI code found"
"4850","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","43","4","No GRI code found"
"4851","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-1","c(""413"", ""1"")"
"4852","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-2","character(0)"
"4853","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-3","character(0)"
"4854","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-1","19"
"4855","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-2","20"
"4856","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","401-3","character(0)"
"4857","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-1","c(""21"", ""24"")"
"4858","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","3403-2","c(""21"", ""24"")"
"4859","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-3","c(""21"", ""24"")"
"4860","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-4","c(""21"", ""24"")"
"4861","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-5","c(""21"", ""24"")"
"4862","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-6","c(""21"", ""24"")"
"4863","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-7","c(""21"", ""24"")"
"4864","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-8","c(""21"", ""24"")"
"4865","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-9","c(""21"", ""24"")"
"4866","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","403-10","c(""21"", ""24"")"
"4867","reports/genting_plantations/2020/genting_plantations_sustainability_report_2019.pdf","44","404-2","20"
